_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,tokens,stemmed_tokens,lemmatized_tokens
623495692,False,finalized,3,12/12/2014 2:17,3,1.0,Tue Dec 02 08:04:55 +0000 2014,5.4e+17,#AAPL OR @Apple,,"#iPhone6S to #emerge spring 2015 with @Apple [#Apple] Watch?. (#Tuesday, 2 #December) http://t.co/NnGLuvYW6M","['iphone6s', 'emerge', 'spring', '2015', 'apple', 'apple', 'watch', 'tuesday', '2', 'december']","['iphone6', 'emerg', 'spring', '2015', 'appl', 'appl', 'watch', 'tuesday', '2', 'decemb']","['iphone6s', 'emerge', 'spring', '2015', 'apple', 'apple', 'watch', 'tuesday', '2', 'december']"
623495693,False,finalized,3,12/12/2014 2:32,3,1.0,Tue Dec 02 08:25:58 +0000 2014,5.4e+17,#AAPL OR @Apple,,All my Apps on @apple #ipodtouch5thgen http://t.co/cRhwdbSxSx http://t.co/UNpPU4zrRq,"['apps', 'apple', 'ipodtouch5thgen']","['app', 'appl', 'ipodtouch5thgen']","['apps', 'apple', 'ipodtouch5thgen']"
623495694,False,finalized,3,12/12/2014 9:39,1,0.6882,Tue Dec 02 08:27:10 +0000 2014,5.4e+17,#AAPL OR @Apple,,I demand there be a tapatio emoji @apple,"['demand', 'tapatio', 'emoji', 'apple']","['demand', 'tapatio', 'emoji', 'appl']","['demand', 'tapatio', 'emoji', 'apple']"
623495695,False,finalized,3,12/11/2014 14:52,3,1.0,Tue Dec 02 08:27:27 +0000 2014,5.4e+17,#AAPL OR @Apple,,My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i,"['apps', 'apple', 'ipodtouch5thgen']","['app', 'appl', 'ipodtouch5thgen']","['apps', 'apple', 'ipodtouch5thgen']"
623495696,False,finalized,6,12/12/2014 2:30,3,0.679,Tue Dec 02 08:30:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,"#AAPL:
Call America for free until Christmas: Tesco cuts costs for relaunch...
http://t.co/ujvbkQVfqj","['aapl', 'call', 'america', 'free', 'christmas', 'tesco', 'cuts', 'costs', 'relaunch']","['aapl', 'call', 'america', 'free', 'christma', 'tesco', 'cut', 'cost', 'relaunch']","['aapl', 'call', 'america', 'free', 'christmas', 'tesco', 'cut', 'cost', 'relaunch']"
623495697,False,finalized,4,12/12/2014 17:00,1,0.7284,Tue Dec 02 08:37:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,so for the second time #aapl #pages ate my edits. 700bn? #amateurs #fail #iwantjobsback,"['second', 'time', 'aapl', 'pages', 'ate', 'edits', '700bn', 'amateurs', 'fail', 'iwantjobsback']","['second', 'time', 'aapl', 'page', 'ate', 'edit', '700bn', 'amateur', 'fail', 'iwantjobsback']","['second', 'time', 'aapl', 'page', 'ate', 'edits', '700bn', 'amateur', 'fail', 'iwantjobsback']"
623495698,False,finalized,3,12/12/2014 6:55,1,1.0,Tue Dec 02 08:44:36 +0000 2014,5.4e+17,#AAPL OR @Apple,,feel so lost with out my phone :(  @apple iPhone 5 chargers are horrendous! #brokenchargerprobs,"['feel', 'lost', 'phone', 'apple', 'iphone', '5', 'chargers', 'horrendous', 'brokenchargerprobs']","['feel', 'lost', 'phone', 'appl', 'iphon', '5', 'charger', 'horrend', 'brokenchargerprob']","['feel', 'lost', 'phone', 'apple', 'iphone', '5', 'charger', 'horrendous', 'brokenchargerprobs']"
623495699,False,finalized,3,12/12/2014 1:58,3,1.0,Tue Dec 02 08:45:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi,"['aapl', 'apple', 'heads', 'trial', 'digital', 'music', 'claims']","['aapl', 'appl', 'head', 'trial', 'digit', 'music', 'claim']","['aapl', 'apple', 'head', 'trial', 'digital', 'music', 'claim']"
623495700,False,finalized,4,12/12/2014 12:17,1,0.7248,Tue Dec 02 08:46:14 +0000 2014,5.4e+17,#AAPL OR @Apple,,Excellent news #HouseOfCards S3 on @netflix 27/2! I wonder if Yosemite &amp; my wifi will be talking by then @apple @tim_cook ? It's been wks!!,"['excellent', 'news', 'houseofcards', 's3', 'netflix', '27', '2', 'wonder', 'yosemite', 'amp', 'wifi', 'talking', 'apple', 'tim', 'cook', 'wks']","['excel', 'news', 'houseofcard', 's3', 'netflix', '27', '2', 'wonder', 'yosemit', 'amp', 'wifi', 'talk', 'appl', 'tim', 'cook', 'wk']","['excellent', 'news', 'houseofcards', 's3', 'netflix', '27', '2', 'wonder', 'yosemite', 'amp', 'wifi', 'talking', 'apple', 'tim', 'cook', 'wks']"
623495701,False,finalized,3,12/12/2014 11:12,1,1.0,Tue Dec 02 08:46:43 +0000 2014,5.4e+17,#AAPL OR @Apple,,@apple my laptop is burning my legs what do u have to say about this,"['apple', 'laptop', 'burning', 'legs', 'u', 'say']","['appl', 'laptop', 'burn', 'leg', 'u', 'say']","['apple', 'laptop', 'burning', 'leg', 'u', 'say']"
623495702,False,finalized,3,12/11/2014 20:50,5,0.667,Tue Dec 02 08:49:46 +0000 2014,5.4e+17,#AAPL OR @Apple,,@benh4ll @netflix @Apple @tim_cook Great news! hope your wifi gets sorted though!,"['benh4ll', 'netflix', 'apple', 'tim', 'cook', 'great', 'news', 'hope', 'wifi', 'gets', 'sorted', 'though']","['benh4ll', 'netflix', 'appl', 'tim', 'cook', 'great', 'news', 'hope', 'wifi', 'get', 'sort', 'though']","['benh4ll', 'netflix', 'apple', 'tim', 'cook', 'great', 'news', 'hope', 'wifi', 'get', 'sorted', 'though']"
623495703,False,finalized,3,12/12/2014 1:42,3,1.0,Tue Dec 02 08:50:13 +0000 2014,5.4e+17,#AAPL OR @Apple,,The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple http://t.co/7UOYKec9YN,"['secret', 'life', 'steve', 'jobs', '46', 'seconds', 'motivation', 'late', 'ceo', 'apple']","['secret', 'life', 'steve', 'job', '46', 'second', 'motiv', 'late', 'ceo', 'appl']","['secret', 'life', 'steve', 'job', '46', 'second', 'motivation', 'late', 'ceo', 'apple']"
623495704,False,finalized,3,12/12/2014 12:17,3,1.0,Tue Dec 02 08:54:32 +0000 2014,5.4e+17,#AAPL OR @Apple,,10 best #SteveJobs #apple #aapl #tech30 http://t.co/FkrkG1iF7g via,"['10', 'best', 'stevejobs', 'apple', 'aapl', 'tech30', 'via']","['10', 'best', 'stevejob', 'appl', 'aapl', 'tech30', 'via']","['10', 'best', 'stevejobs', 'apple', 'aapl', 'tech30', 'via']"
623495705,False,finalized,3,12/12/2014 3:13,1,0.6826,Tue Dec 02 09:03:55 +0000 2014,5.4e+17,#AAPL OR @Apple,,@HammerArcade This makes me feel so sad ;-; WHY DO U HAVE TO BE SO ROOD @APPLE,"['hammerarcade', 'makes', 'feel', 'sad', 'u', 'rood', 'apple']","['hammerarcad', 'make', 'feel', 'sad', 'u', 'rood', 'appl']","['hammerarcade', 'make', 'feel', 'sad', 'u', 'rood', 'apple']"
623495706,False,finalized,3,12/11/2014 18:42,1,1.0,Tue Dec 02 09:25:47 +0000 2014,5.4e+17,#AAPL OR @Apple,,I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p http://t.co/X7lIGAQeG5 http://t.co/ihR2OGZa6s,"['hate', 'apple', 'earphones', 'bad', 'world', 'think', 'good', 'idea', 'p']","['hate', 'appl', 'earphon', 'bad', 'world', 'think', 'good', 'idea', 'p']","['hate', 'apple', 'earphone', 'bad', 'world', 'think', 'good', 'idea', 'p']"
623495707,False,finalized,4,12/11/2014 14:10,3,1.0,Tue Dec 02 09:30:38 +0000 2014,5.4e+17,#AAPL OR @Apple,,@QuentinNield @Apple I need to reinstall on my Apple iPad 2,"['quentinnield', 'apple', 'need', 'reinstall', 'apple', 'ipad', '2']","['quentinnield', 'appl', 'need', 'reinstal', 'appl', 'ipad', '2']","['quentinnield', 'apple', 'need', 'reinstall', 'apple', 'ipad', '2']"
623495708,False,finalized,3,12/12/2014 21:47,5,1.0,Tue Dec 02 09:31:29 +0000 2014,5.4e+17,#AAPL OR @Apple,,"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS","['apple', 'salut', 'kcdenton', 'photo']","['appl', 'salut', 'kcdenton', 'photo']","['apple', 'salut', 'kcdenton', 'photo']"
623495709,False,finalized,3,12/12/2014 8:51,3,1.0,Tue Dec 02 09:40:50 +0000 2014,5.4e+17,#AAPL OR @Apple,,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster,"['macbook', 'pro', '13', 'non', 'retina', 'first', 'startup', 'via', 'youtube', 'apple', 'macbook', 'macbookpro', 'startup', 'hipster']","['macbook', 'pro', '13', 'non', 'retina', 'first', 'startup', 'via', 'youtub', 'appl', 'macbook', 'macbookpro', 'startup', 'hipster']","['macbook', 'pro', '13', 'non', 'retina', 'first', 'startup', 'via', 'youtube', 'apple', 'macbook', 'macbookpro', 'startup', 'hipster']"
623495710,False,finalized,3,12/12/2014 19:56,3,1.0,Tue Dec 02 09:41:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,"['macbook', 'pro', '13in', 'unboxing', 'via', 'youtube', 'apple', 'macbook', 'macbookpro', 'startup', 'hipster', 'unboxing']","['macbook', 'pro', '13in', 'unbox', 'via', 'youtub', 'appl', 'macbook', 'macbookpro', 'startup', 'hipster', 'unbox']","['macbook', 'pro', '13in', 'unboxing', 'via', 'youtube', 'apple', 'macbook', 'macbookpro', 'startup', 'hipster', 'unboxing']"
623495711,False,finalized,3,12/11/2014 22:27,3,0.665,Tue Dec 02 09:41:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,"['ipad', 'mini', 'unboxing', 'via', 'youtube', 'apple', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unboxing']","['ipad', 'mini', 'unbox', 'via', 'youtub', 'appl', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unbox']","['ipad', 'mini', 'unboxing', 'via', 'youtube', 'apple', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unboxing']"
623495712,False,finalized,3,12/11/2014 20:50,3,0.667,Tue Dec 02 09:41:31 +0000 2014,5.4e+17,#AAPL OR @Apple,,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,"['ipad', 'mini', 'first', 'time', 'startup', 'via', 'youtube', 'apple', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unbox']","['ipad', 'mini', 'first', 'time', 'startup', 'via', 'youtub', 'appl', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unbox']","['ipad', 'mini', 'first', 'time', 'startup', 'via', 'youtube', 'apple', 'ipadmini', 'ipad', 'macbook', 'macbookpro', 'startup', 'hipster', 'unbox']"
623495713,False,finalized,4,12/12/2014 2:56,3,0.7651,Tue Dec 02 09:57:08 +0000 2014,5.4e+17,#AAPL OR @Apple,,"Smartphone/tablet to become home automation hub, how can any wireless protocol beat #WiFi and #Bluetooth @apple #Homekit @ShortcutLabs #flic","['smartphone', 'tablet', 'become', 'home', 'automation', 'hub', 'wireless', 'protocol', 'beat', 'wifi', 'bluetooth', 'apple', 'homekit', 'shortcutlabs', 'flic']","['smartphon', 'tablet', 'becom', 'home', 'autom', 'hub', 'wireless', 'protocol', 'beat', 'wifi', 'bluetooth', 'appl', 'homekit', 'shortcutlab', 'flic']","['smartphone', 'tablet', 'become', 'home', 'automation', 'hub', 'wireless', 'protocol', 'beat', 'wifi', 'bluetooth', 'apple', 'homekit', 'shortcutlabs', 'flic']"
623495714,False,finalized,3,12/12/2014 22:00,3,1.0,Tue Dec 02 10:01:35 +0000 2014,5.4e+17,#AAPL OR @Apple,,Options Outlook Amid Heavy Week Of Economic Events http://t.co/J7hj76F2sG #AAPL #GOOG #GOOGL #TSLA #WMT #PreMarket #Markets,"['options', 'outlook', 'amid', 'heavy', 'week', 'economic', 'events', 'aapl', 'goog', 'googl', 'tsla', 'wmt', 'premarket', 'markets']","['option', 'outlook', 'amid', 'heavi', 'week', 'econom', 'event', 'aapl', 'goog', 'googl', 'tsla', 'wmt', 'premarket', 'market']","['option', 'outlook', 'amid', 'heavy', 'week', 'economic', 'event', 'aapl', 'goog', 'googl', 'tsla', 'wmt', 'premarket', 'market']"
623495715,False,finalized,3,12/12/2014 21:19,1,0.6758,Tue Dec 02 10:15:47 +0000 2014,5.4e+17,#AAPL OR @Apple,,Why you dying so fast phone? Fuck you @apple,"['dying', 'fast', 'phone', 'fuck', 'apple']","['die', 'fast', 'phone', 'fuck', 'appl']","['dying', 'fast', 'phone', 'fuck', 'apple']"
623495716,False,finalized,3,12/12/2014 19:54,1,0.6681,Tue Dec 02 10:22:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,@remuuusss @apple fix this,"['remuuusss', 'apple', 'fix']","['remuuusss', 'appl', 'fix']","['remuuusss', 'apple', 'fix']"
623495717,False,finalized,3,12/11/2014 22:10,3,1.0,Tue Dec 02 10:23:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,"It's been said 'don't talk about politics', But I can't take it anymr. I'll still post about @cisco, @apple and others. But we need change.","['said', 'talk', 'politics', 'take', 'anymr', 'still', 'post', 'cisco', 'apple', 'others', 'need', 'change']","['said', 'talk', 'polit', 'take', 'anymr', 'still', 'post', 'cisco', 'appl', 'other', 'need', 'chang']","['said', 'talk', 'politics', 'take', 'anymr', 'still', 'post', 'cisco', 'apple', 'others', 'need', 'change']"
623495718,False,finalized,6,12/11/2014 21:01,not_relevant,0.6697,Tue Dec 02 10:39:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"holy shit what have I missed what did Obama do this time 
#stocks #NASDAQ #NYSE #AAPL #DOWJ http://t.co/ZMKp6xyJk4","['holy', 'shit', 'missed', 'obama', 'time', 'stocks', 'nasdaq', 'nyse', 'aapl', 'dowj']","['holi', 'shit', 'miss', 'obama', 'time', 'stock', 'nasdaq', 'nyse', 'aapl', 'dowj']","['holy', 'shit', 'missed', 'obama', 'time', 'stock', 'nasdaq', 'nyse', 'aapl', 'dowj']"
623495719,False,finalized,3,12/12/2014 12:17,3,0.7016,Tue Dec 02 10:43:18 +0000 2014,5.4e+17,#AAPL OR @Apple,,Does anybody knows how to use å£ on a Macbook Pro Retina US keyboard? Thank you so much! @apple #macbook #pro #apple #keyboard,"['anybody', 'knows', 'use', 'macbook', 'pro', 'retina', 'us', 'keyboard', 'thank', 'much', 'apple', 'macbook', 'pro', 'apple', 'keyboard']","['anybodi', 'know', 'use', 'macbook', 'pro', 'retina', 'us', 'keyboard', 'thank', 'much', 'appl', 'macbook', 'pro', 'appl', 'keyboard']","['anybody', 'know', 'use', 'macbook', 'pro', 'retina', 'u', 'keyboard', 'thank', 'much', 'apple', 'macbook', 'pro', 'apple', 'keyboard']"
623495720,False,finalized,3,12/12/2014 21:39,3,0.6538,Tue Dec 02 10:47:54 +0000 2014,5.4e+17,#AAPL OR @Apple,,The best guest behind Apple's rapid stock price decline yesterday is algorithmic trading. $40bn wiped off by automatic computer trades #AAPL,"['best', 'guest', 'behind', 'apple', 'rapid', 'stock', 'price', 'decline', 'yesterday', 'algorithmic', 'trading', '40bn', 'wiped', 'automatic', 'computer', 'trades', 'aapl']","['best', 'guest', 'behind', 'appl', 'rapid', 'stock', 'price', 'declin', 'yesterday', 'algorithm', 'trade', '40bn', 'wipe', 'automat', 'comput', 'trade', 'aapl']","['best', 'guest', 'behind', 'apple', 'rapid', 'stock', 'price', 'decline', 'yesterday', 'algorithmic', 'trading', '40bn', 'wiped', 'automatic', 'computer', 'trade', 'aapl']"
623495721,True,golden,12,,3,0.9144,Tue Dec 02 10:49:45 +0000 2014,5.4e+17,#AAPL OR @Apple,3,@Apple awarded #patent 4 #augmented reality devices w #transparent #displays - http://t.co/uwfnVajgU7 http://t.co/yuhQsR8lOb,"['apple', 'awarded', 'patent', '4', 'augmented', 'reality', 'devices', 'w', 'transparent', 'displays']","['appl', 'award', 'patent', '4', 'augment', 'realiti', 'devic', 'w', 'transpar', 'display']","['apple', 'awarded', 'patent', '4', 'augmented', 'reality', 'device', 'w', 'transparent', 'display']"
623495722,False,finalized,3,12/12/2014 14:08,1,1.0,Tue Dec 02 11:11:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,@apple #apple #iphone @iphone #iphone4s #iphone4problems  SOMEONE FUCKING HELP ME SOMEONE WHO WORKS AT APPLE FUCKING HELP ME DO UR JOB CUNTS,"['apple', 'apple', 'iphone', 'iphone', 'iphone4s', 'iphone4problems', 'someone', 'fucking', 'help', 'someone', 'works', 'apple', 'fucking', 'help', 'ur', 'job', 'cunts']","['appl', 'appl', 'iphon', 'iphon', 'iphone4', 'iphone4problem', 'someon', 'fuck', 'help', 'someon', 'work', 'appl', 'fuck', 'help', 'ur', 'job', 'cunt']","['apple', 'apple', 'iphone', 'iphone', 'iphone4s', 'iphone4problems', 'someone', 'fucking', 'help', 'someone', 'work', 'apple', 'fucking', 'help', 'ur', 'job', 'cunt']"
623495723,False,finalized,3,12/11/2014 21:17,1,1.0,Tue Dec 02 11:30:02 +0000 2014,5.4e+17,#AAPL OR @Apple,,"WTF @Apple, synching notes or iCloud pages is unusable. It used to be easier.","['wtf', 'apple', 'synching', 'notes', 'icloud', 'pages', 'unusable', 'used', 'easier']","['wtf', 'appl', 'synch', 'note', 'icloud', 'page', 'unus', 'use', 'easier']","['wtf', 'apple', 'synching', 'note', 'icloud', 'page', 'unusable', 'used', 'easier']"
623495724,False,finalized,3,12/12/2014 11:16,3,1.0,Tue Dec 02 11:35:09 +0000 2014,5.4e+17,#AAPL OR @Apple,,#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks,"['nasdaq100', 'recent', 'market', 'exit', '4', 'sold', 'aapl', 'long', '10', '49', 'gain', '20', 'days', 'aapl', 'forex', 'trading', 'stocks']","['nasdaq100', 'recent', 'market', 'exit', '4', 'sold', 'aapl', 'long', '10', '49', 'gain', '20', 'day', 'aapl', 'forex', 'trade', 'stock']","['nasdaq100', 'recent', 'market', 'exit', '4', 'sold', 'aapl', 'long', '10', '49', 'gain', '20', 'day', 'aapl', 'forex', 'trading', 'stock']"
623495725,False,finalized,3,12/12/2014 12:39,1,1.0,Tue Dec 02 11:42:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,hey @apple fuck you just let me change stores,"['hey', 'apple', 'fuck', 'let', 'change', 'stores']","['hey', 'appl', 'fuck', 'let', 'chang', 'store']","['hey', 'apple', 'fuck', 'let', 'change', 'store']"
623495726,False,finalized,3,12/12/2014 2:13,1,1.0,Tue Dec 02 11:43:08 +0000 2014,5.4e+17,#AAPL OR @Apple,,about to write a huge fuck you to @apple for not letting me make reservations to get my laptop fixed,"['write', 'huge', 'fuck', 'apple', 'letting', 'make', 'reservations', 'get', 'laptop', 'fixed']","['write', 'huge', 'fuck', 'appl', 'let', 'make', 'reserv', 'get', 'laptop', 'fix']","['write', 'huge', 'fuck', 'apple', 'letting', 'make', 'reservation', 'get', 'laptop', 'fixed']"
623495727,False,finalized,3,12/12/2014 18:31,1,0.6631,Tue Dec 02 11:44:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,"Apple tumbles as much as 6 percent in unusual trading $AAPL #aapl
http://t.co/0wtDVpBm4u","['apple', 'tumbles', 'much', '6', 'percent', 'unusual', 'trading', 'aapl', 'aapl']","['appl', 'tumbl', 'much', '6', 'percent', 'unusu', 'trade', 'aapl', 'aapl']","['apple', 'tumble', 'much', '6', 'percent', 'unusual', 'trading', 'aapl', 'aapl']"
623495728,False,finalized,3,12/12/2014 21:11,3,1.0,Tue Dec 02 11:45:09 +0000 2014,5.4e+17,#AAPL OR @Apple,,"@angusdick yes, had that exact issue. Took it to @apple for a free battery replacement. Trackpad ended up being fine.","['angusdick', 'yes', 'exact', 'issue', 'took', 'apple', 'free', 'battery', 'replacement', 'trackpad', 'ended', 'fine']","['angusdick', 'ye', 'exact', 'issu', 'took', 'appl', 'free', 'batteri', 'replac', 'trackpad', 'end', 'fine']","['angusdick', 'yes', 'exact', 'issue', 'took', 'apple', 'free', 'battery', 'replacement', 'trackpad', 'ended', 'fine']"
623495729,False,finalized,6,12/12/2014 6:10,1,0.532,Tue Dec 02 11:46:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,@JimCramer Says 'Machines' Caused @Apple's Big Drop $AAPL  http://t.co/pfzq1N52hH,"['jimcramer', 'says', 'machines', 'caused', 'apple', 'big', 'drop', 'aapl']","['jimcram', 'say', 'machin', 'caus', 'appl', 'big', 'drop', 'aapl']","['jimcramer', 'say', 'machine', 'caused', 'apple', 'big', 'drop', 'aapl']"
623495730,False,finalized,3,12/11/2014 14:12,1,0.6387,Tue Dec 02 11:46:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,@maxscottslade @Apple yeah the trackpad is fine and working now! but I had to damage one of the screw holdings to get the battery out,"['maxscottslade', 'apple', 'yeah', 'trackpad', 'fine', 'working', 'damage', 'one', 'screw', 'holdings', 'get', 'battery']","['maxscottslad', 'appl', 'yeah', 'trackpad', 'fine', 'work', 'damag', 'one', 'screw', 'hold', 'get', 'batteri']","['maxscottslade', 'apple', 'yeah', 'trackpad', 'fine', 'working', 'damage', 'one', 'screw', 'holding', 'get', 'battery']"
623495731,False,finalized,4,12/11/2014 14:09,3,1.0,Tue Dec 02 12:00:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones, iPads, and MacBook http://t.co/B3V5X45stZ #AAPL","['video', 'shows', 'size', '12', '2', 'inch', 'ipad', 'air', 'plus', 'mockup', 'next', 'iphones', 'ipads', 'macbook', 'aapl']","['video', 'show', 'size', '12', '2', 'inch', 'ipad', 'air', 'plu', 'mockup', 'next', 'iphon', 'ipad', 'macbook', 'aapl']","['video', 'show', 'size', '12', '2', 'inch', 'ipad', 'air', 'plus', 'mockup', 'next', 'iphones', 'ipads', 'macbook', 'aapl']"
623495732,False,finalized,3,12/12/2014 3:31,3,1.0,Tue Dec 02 12:08:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn","['rt', 'elnuevoherald', 'steve', 'jobs', 'clave', 'en', 'juicio', 'contra', 'apple']","['rt', 'elnuevoherald', 'steve', 'job', 'clave', 'en', 'juicio', 'contra', 'appl']","['rt', 'elnuevoherald', 'steve', 'job', 'clave', 'en', 'juicio', 'contra', 'apple']"
623495733,False,finalized,3,12/12/2014 1:20,1,1.0,Tue Dec 02 12:14:24 +0000 2014,5.4e+17,#AAPL OR @Apple,,@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... http://t.co/AjdDTF19Nn,"['apple', 'fail', 'since', 'updating', 'ipad', 'os', 'bug', 'delete', 'videos', 'free', 'memory', 'forcing']","['appl', 'fail', 'sinc', 'updat', 'ipad', 'os', 'bug', 'delet', 'video', 'free', 'memori', 'forc']","['apple', 'fail', 'since', 'updating', 'ipad', 'o', 'bug', 'delete', 'video', 'free', 'memory', 'forcing']"
