_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623496630,FALSE,finalized,3,12/12/2014 2:08,1,1,Thu Dec 04 03:11:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,my fix for syncdefaultsd crashing every five minutes and losing preference settings keep system preferences open apple
623496631,FALSE,finalized,3,12/12/2014 2:25,1,1,Thu Dec 04 03:13:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,ios8 upgrade creates cutandpaste problems apple not impressed anyone else ha
623496632,FALSE,finalized,3,12/12/2014 14:28,1,1,Thu Dec 04 03:15:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,itunes apple my music library wont sync new music etc itunes tells me sync completed nothing new uploaded how do i fix this frustrating
623496633,FALSE,finalized,3,12/11/2014 21:02,1,1,Thu Dec 04 03:15:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple fucking let everyone name the group chats their own things please and thanks
623496634,FALSE,finalized,3,12/12/2014 20:00,1,1,Thu Dec 04 03:17:06 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple honestly sucks
623496635,FALSE,finalized,3,12/12/2014 3:13,1,0.6876,Thu Dec 04 03:26:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,andrewdmilam winteknoc apple netflix google you get 6ms ping i get no connection thanks comcast
623496636,FALSE,finalized,3,12/12/2014 0:00,1,0.6604,Thu Dec 04 03:37:28 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple yosemite needs a lot more testing just hooked machine to thunderbolt display and was greeted with this
623496637,FALSE,finalized,3,12/11/2014 22:25,3,1,Thu Dec 04 03:43:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,ironic that we re at a pr event mp15 talking about companies that don t need more people talking about them google apple facebook
623496638,FALSE,finalized,3,12/11/2014 22:25,1,1,Thu Dec 04 03:44:59 +0000 2014,5.40E+17,#AAPL OR @Apple,,how do i only have 12 7 gb used if my phone is 16 gb apple
623496639,FALSE,finalized,3,12/12/2014 15:04,1,0.7073,Thu Dec 04 03:46:25 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple make some better chargers fam or make them cheaper cuz rn this ain t getting the job done
623496640,FALSE,finalized,4,12/11/2014 14:03,1,0.7877,Thu Dec 04 03:52:16 +0000 2014,5.40E+17,#AAPL OR @Apple,,has anyone figured out why apple iphones randomly lose their contacts for a few hours for no reason wth
623496641,TRUE,golden,14,,1,0.9351,Thu Dec 04 04:10:46 +0000 2014,5.40E+17,#AAPL OR @Apple,1,how can my phone die while plugged in wtf apple
623496642,FALSE,finalized,3,12/12/2014 11:13,1,1,Thu Dec 04 04:14:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,hey apple sprint i m not a fan of your latest commercial
623496643,FALSE,finalized,4,12/12/2014 11:33,1,0.7368,Thu Dec 04 04:19:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,how is 41 degrees nice weather apple
623496644,FALSE,finalized,3,12/11/2014 20:50,1,1,Thu Dec 04 04:19:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple accused of deleting songs from ipods without users knowledge
623496645,FALSE,finalized,3,12/12/2014 12:37,3,1,Thu Dec 04 04:25:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,pwilke google apple facebook ughhhh can uber just see itself out already
623496646,FALSE,finalized,6,12/12/2014 22:03,1,0.5169,Thu Dec 04 04:30:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,google chrome books overtake apple devices in the education market via cnet
623496647,FALSE,finalized,3,12/12/2014 9:16,3,1,Thu Dec 04 04:30:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl new far reaching apple patent reveals next iphone may demonstrate a c
623496648,FALSE,finalized,3,12/12/2014 8:56,3,0.7079,Thu Dec 04 04:35:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,alabama state representative to name anti discrimination bill after tim cook aapl apple timcook
623496649,FALSE,finalized,3,12/12/2014 2:50,3,0.6878,Thu Dec 04 04:42:32 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple let me shake the phone to move the apps after double clicking the middle iphone button please
623496650,FALSE,finalized,3,12/12/2014 14:49,1,1,Thu Dec 04 04:43:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,over 1 hour on hold with apple customer service trying to figure their messup o
623496651,FALSE,finalized,3,12/12/2014 12:15,3,1,Thu Dec 04 04:45:39 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple why isn t there an otter emoji
623496652,FALSE,finalized,3,12/12/2014 12:17,3,0.6474,Thu Dec 04 04:54:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple yh news apple patent could prevent cracked iphones apple was awarded a patent for a gravity defying ha
623496653,FALSE,finalized,3,12/11/2014 21:21,1,1,Thu Dec 04 05:08:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,fuck you apple
623496654,FALSE,finalized,3,12/12/2014 11:16,1,1,Thu Dec 04 05:09:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt shuevey fuck you apple
623496655,FALSE,finalized,6,12/12/2014 1:13,3,0.678,Thu Dec 04 05:09:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,type more than 100 words per minute with the new nintype keyboard for ios aapl
623496656,FALSE,finalized,3,12/12/2014 17:41,1,1,Thu Dec 04 05:10:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,iphone chargers can suck my ass apple disappointed
623496657,FALSE,finalized,3,12/12/2014 11:13,3,1,Thu Dec 04 05:16:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,russia could ban apple inc iphone for lawmakers valuewalk aapl tech for reverse security reasons
623496658,FALSE,finalized,3,12/11/2014 20:58,1,0.6828,Thu Dec 04 05:25:42 +0000 2014,5.40E+17,#AAPL OR @Apple,,aye forreal tho done w yo bs apple
623496659,FALSE,finalized,3,12/12/2014 11:28,3,1,Thu Dec 04 05:45:01 +0000 2014,5.40E+17,#AAPL OR @Apple,,patrickpaltrow apple between 4 and 8
623496660,FALSE,finalized,3,12/11/2014 21:06,1,1,Thu Dec 04 05:50:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple how does the word demographic not have any synonyms attached in your dictionary application incompetence
623496661,FALSE,finalized,6,12/11/2014 22:21,not_relevant,0.5205,Thu Dec 04 05:53:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,trade stock with avatrade fb goog aapl
623496662,FALSE,finalized,3,12/12/2014 0:00,1,1,Thu Dec 04 05:55:49 +0000 2014,5.40E+17,#AAPL OR @Apple,,wtf apple y all shit be cheap
623496663,FALSE,finalized,3,12/12/2014 2:13,3,0.6774,Thu Dec 04 06:00:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl alabama anti discrimination bill to be named after apple s tim cook
623496664,FALSE,finalized,3,12/12/2014 2:17,1,1,Thu Dec 04 06:00:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt weewiii wtf apple y all shit be cheap
623496665,FALSE,finalized,6,12/11/2014 22:27,3,0.6528,Thu Dec 04 06:03:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,win a digital makeover giveaway 1000 apple gc ipad macbook and more pin
623496666,FALSE,finalized,3,12/12/2014 21:15,3,1,Thu Dec 04 06:24:01 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple need to hurry up and make a middle finger emoji
623496667,FALSE,finalized,3,12/11/2014 21:56,1,1,Thu Dec 04 06:26:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,iphone battery life takes the piss sort it out apple iphone iphone apple
623496668,FALSE,finalized,3,12/12/2014 2:58,3,0.6618,Thu Dec 04 06:30:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl bloomberg law 1 billion antitrust suit against apple audio
623496669,FALSE,finalized,3,12/12/2014 21:08,1,1,Thu Dec 04 06:39:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,seriously wtf iphone it s been fucking up all day now it won t let me set my alarm for my 9 30 lecture fkn apple you can pay my tuition
623496670,FALSE,finalized,3,12/12/2014 19:59,1,0.6752,Thu Dec 04 06:48:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,jamesloera mariah reagan true silly iphone apple get your life together
623496671,FALSE,finalized,3,12/11/2014 22:27,1,1,Thu Dec 04 06:49:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt mariah reagan jamesloera mariah reagan true silly iphone apple get your life together
623496672,FALSE,finalized,3,12/12/2014 21:08,1,0.6758,Thu Dec 04 06:50:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple u niggas really put this weak ass album n this gay ass artwork on my iphone im bout to go buy my first galaxy
623496673,FALSE,finalized,3,12/12/2014 8:51,1,0.6708,Thu Dec 04 07:32:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple inc fails app store trademark appeal aapl
623496674,FALSE,finalized,4,12/12/2014 9:39,1,0.739,Thu Dec 04 07:49:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple removed songs from ipods without telling customers
623496675,FALSE,finalized,3,12/12/2014 21:06,1,1,Thu Dec 04 07:50:23 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple why is it that your iphone s alarm fails to work sometimes i missed 3 bonus points from a class because of this sooooo annoyed
623496676,FALSE,finalized,3,12/11/2014 23:34,5,1,Thu Dec 04 07:50:42 +0000 2014,5.40E+17,#AAPL OR @Apple,,photo amazing customer service today apple utc store i worked form the store for several hours on
623496677,FALSE,finalized,6,12/12/2014 5:00,3,0.4877,Thu Dec 04 07:54:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple engineer makes printer from lego makers
623496678,FALSE,finalized,3,12/11/2014 14:28,1,1,Thu Dec 04 07:54:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,i m so done with this piece of shit phone why doesn t it ever send me notifications when taylor tweets fuck u apple
623496679,FALSE,finalized,3,12/12/2014 8:47,3,1,Thu Dec 04 07:55:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,brycehendersonn o wow technology stevejobs gamergate ign machinima gameinformer apple 64megaherts got me there
623496680,FALSE,finalized,3,12/12/2014 21:27,5,0.6661,Thu Dec 04 07:57:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,amazing customer service today apple utc store i worked form the store for several hours on tbjapodcast while
623496681,TRUE,golden,12,,5,0.9126,Thu Dec 04 07:59:07 +0000 2014,5.40E+17,#AAPL OR @Apple,5,loving the os update for my mac yosemite apple
623496682,FALSE,finalized,3,12/12/2014 0:01,3,1,Thu Dec 04 08:00:19 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt laur va apple engineer makes printer from lego makers
623496683,FALSE,finalized,3,12/11/2014 22:25,3,0.6861,Thu Dec 04 08:22:15 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl 115 93 dec1 miniflash crash 6 4 in one crazy minute w 6 7m shares ms downgrade to market weight amp trim its stock from 4 to 3
623496684,FALSE,finalized,6,12/12/2014 3:14,1,0.6568,Thu Dec 04 08:25:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,where s a freaking gelato emoji when you one cc apple
623496685,FALSE,finalized,3,12/12/2014 2:25,1,1,Thu Dec 04 08:26:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,oh apple how many feedback assistant messages do i have to send before you do anything about it
623496686,FALSE,finalized,3,12/12/2014 3:33,1,1,Thu Dec 04 08:26:03 +0000 2014,5.40E+17,#AAPL OR @Apple,,agiletortoise once again apple is inconsistent with app rules to maintain their plausible deniability sorry to hear that greg draftsapp
623496687,FALSE,finalized,3,12/12/2014 17:00,5,1,Thu Dec 04 08:26:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple has a 40 market share of uk smartphone market driven by the iphone 6 great that over a third of sales were made in apple stores
623496688,FALSE,finalized,3,12/12/2014 3:17,3,1,Thu Dec 04 08:30:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl alabama anti discrimination bill to be named after apple ceo tim cook
623496689,FALSE,finalized,3,12/11/2014 21:17,3,1,Thu Dec 04 08:35:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,verr cktes ger cht iphone6s zum apple apple watch thursday 4 december
623496690,FALSE,finalized,3,12/12/2014 11:12,3,1,Thu Dec 04 08:43:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple quarter 2014q3 eps is 1 42 use it at free app donkey stocks aapl
623496691,FALSE,finalized,3,12/12/2014 2:36,1,1,Thu Dec 04 08:50:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,i thought this shit was suppose to be gorilla glass apple
623496692,FALSE,finalized,6,12/11/2014 21:50,3,0.4964,Thu Dec 04 09:00:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl update 1 alabama anti discrimination bill to be named after apple s ti
623496693,FALSE,finalized,3,12/12/2014 8:42,3,1,Thu Dec 04 09:02:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,your osx built in firefox keylogger had been provided by apple
623496694,FALSE,finalized,3,12/12/2014 19:54,3,0.6634,Thu Dec 04 09:08:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt coredump your osx built in firefox keylogger had been provided by apple
623496695,FALSE,finalized,3,12/12/2014 21:34,5,0.6825,Thu Dec 04 09:13:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,great apple attachment means we can watch walkleys awards via abciview via my ipad mikecarlton01 frankellyabc
623496696,FALSE,finalized,3,12/12/2014 20:11,not_relevant,0.7021,Thu Dec 04 10:15:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl beacons hit stores ahead of holidays but will they be a gift or a lum
623496697,FALSE,finalized,3,12/11/2014 18:42,3,0.6543,Thu Dec 04 10:19:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt coredump your osx built in firefox keylogger had been provided by apple
623496698,FALSE,finalized,3,12/11/2014 23:57,3,1,Thu Dec 04 10:26:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,iphone 6 plus makes up 41 of large phone sales as iphone 6 leads ios devices ios blog aapl
623496699,FALSE,finalized,3,12/12/2014 1:00,1,1,Thu Dec 04 10:30:20 +0000 2014,5.40E+17,#AAPL OR @Apple,,duns4apple sashametro apple your definition of easy is warped thanks for the useless corporate speak
623496700,FALSE,finalized,3,12/11/2014 22:07,3,0.6584,Thu Dec 04 11:03:12 +0000 2014,5.40E+17,#AAPL OR @Apple,,the rise of chromecast and the decline of apple tv in one chart via qz
623496701,FALSE,finalized,3,12/12/2014 19:56,1,1,Thu Dec 04 11:05:01 +0000 2014,5.40E+17,#AAPL OR @Apple,,11am and 20 battery die apple
623496702,FALSE,finalized,3,12/12/2014 21:20,1,0.6879,Thu Dec 04 11:13:25 +0000 2014,5.40E+17,#AAPL OR @Apple,,ee did that yesterday again told the issue was with apple not ee this has just added to the worst 3 months of customer service ever
623496703,FALSE,finalized,3,12/11/2014 21:56,3,0.6972,Thu Dec 04 11:21:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,stevewoz new apple patent anti grqvity will reorient phone at 0g when a drop is detected to help protect saphire retina screen
623496704,FALSE,finalized,3,12/12/2014 2:45,1,1,Thu Dec 04 11:24:32 +0000 2014,5.40E+17,#AAPL OR @Apple,,when is apple going to stop producing these pieces of shit earphones its about time for earphones that dont tangle
623496705,FALSE,finalized,3,12/12/2014 8:53,3,1,Thu Dec 04 11:28:44 +0000 2014,5.40E+17,#AAPL OR @Apple,,stevewoz apple this one got by me patent for apple anti gravity phone includes predictive programing on drops
623496706,FALSE,finalized,3,12/11/2014 19:52,3,0.6613,Thu Dec 04 11:29:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,starbucks launches mobile order amp pay for iphone in portland national rollout coming in 2015 ios blog aapl
623496707,FALSE,finalized,3,12/12/2014 22:03,3,0.6619,Thu Dec 04 11:30:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl fast money recap which stocks are struggling despite the rally
623496708,FALSE,finalized,3,12/12/2014 20:39,3,0.6957,Thu Dec 04 11:42:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple ceo tim cook comes out as gay apple via posh360 net
623496709,FALSE,finalized,3,12/12/2014 16:15,5,1,Thu Dec 04 11:45:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,i m happy now thnx fags apple
623496710,FALSE,finalized,6,12/12/2014 19:53,3,0.4925,Thu Dec 04 11:46:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,it s your battery that s dying and long live apple that will sell you a new battery for 50 or a new iphone for 500 prozacnation apple
623496711,FALSE,finalized,3,12/11/2014 22:30,5,1,Thu Dec 04 11:47:20 +0000 2014,5.40E+17,#AAPL OR @Apple,,here s apple s next great business aapl investwall aapl
623496712,FALSE,finalized,3,12/12/2014 0:31,3,0.6878,Thu Dec 04 11:53:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,alabama anti discrimination bill to be named after apple s tim cook via reutersbiz
623496713,FALSE,finalized,3,12/12/2014 21:21,1,0.6979,Thu Dec 04 12:03:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,thank you mr smug apple traffordcentre who told me i was at fault for lightening cable breaking err no just read the forums crapcable
623496714,FALSE,finalized,3,12/12/2014 12:21,1,1,Thu Dec 04 12:06:10 +0000 2014,5.40E+17,#AAPL OR @Apple,,wastwater1 l agree with you they re about as robust as a chocolate fire guard apple traffordcentre
623496715,FALSE,finalized,3,12/11/2014 14:56,3,0.6894,Thu Dec 04 12:06:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple apple pay faqs when will apple pay launch in the uk is apple pay secure thursday 4 dece
623496716,FALSE,finalized,4,12/12/2014 13:41,3,0.7689,Thu Dec 04 12:10:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,stevewoz harveystahoe apple patent number patent 8 903 519
623496717,FALSE,finalized,3,12/12/2014 2:58,1,0.6669,Thu Dec 04 12:13:20 +0000 2014,5.40E+17,#AAPL OR @Apple,,edvones apple traffordcentre but you see sir its how you handle them no its not if so robust why a wall full of them appleporkies
623496718,FALSE,finalized,3,12/11/2014 21:48,3,1,Thu Dec 04 12:25:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,pill0w talk well dey need one get on it apple
623496724,TRUE,golden,12,,1,1,Thu Dec 04 12:28:14 +0000 2014,5.40E+17,#AAPL OR @Apple,1,smiiingbarakat apple yeah apple ur slackin
623496725,FALSE,finalized,3,12/11/2014 21:56,3,1,Thu Dec 04 12:28:59 +0000 2014,5.40E+17,#AAPL OR @Apple,,engadget apple it happened to me
623496726,FALSE,finalized,3,12/12/2014 3:13,5,1,Thu Dec 04 12:32:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple devices clobber androids on cyber monday but the underdog is catching up aapl aapl
623496727,FALSE,finalized,6,12/12/2014 3:55,3,0.6401,Thu Dec 04 12:41:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple pay adds issuers l amp n federal credit union uw credit union and m amp t bank aapl aapl
623496728,FALSE,finalized,3,12/12/2014 17:55,1,1,Thu Dec 04 12:48:03 +0000 2014,5.40E+17,#AAPL OR @Apple,,well thanks apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted greatcompany
623496729,FALSE,finalized,3,12/12/2014 8:40,3,1,Thu Dec 04 12:53:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple deleted rivals music from ipods court hears aapl aapl
623496730,FALSE,finalized,3,12/12/2014 9:11,3,0.6515,Thu Dec 04 12:59:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple is now worth more than the entire russian stock market aapl aapl apple
623496731,FALSE,finalized,3,12/12/2014 14:08,5,0.6651,Thu Dec 04 12:59:49 +0000 2014,5.40E+17,#AAPL OR @Apple,,day 338 my 1st ipod from 2005 had stopped workin years ago just came back to life wtf apple
623496732,FALSE,finalized,3,12/12/2014 2:23,1,1,Thu Dec 04 13:02:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,why does apple take so long to send you the password reset email ipod apple soslow
623496733,FALSE,finalized,3,12/12/2014 2:02,1,0.6765,Thu Dec 04 13:11:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,wastwater1 make them poor to increase profits cynic apple traffordcentre
623496734,FALSE,finalized,3,12/12/2014 1:57,3,1,Thu Dec 04 13:11:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,even more reason for apple to stop using benzene in its manufacturing
623496735,FALSE,finalized,6,12/12/2014 3:00,5,0.5138,Thu Dec 04 13:14:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple is now worth more than the entire russian stock market via bi contributors aapl aapl
623496736,FALSE,finalized,3,12/12/2014 14:02,5,0.6552,Thu Dec 04 13:18:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,new products innovative services lead barclays to hike apple price target by 17 to 140 aapl aapl
